"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"This is getting crazy 😩😩😩 lights and electricity is starting to act really weird, and a lady posted a video of animals acting really weird. AND ALIEN voices talking thru radio.. what is happening","16","3","2024-12-14T15:40:30.000Z","juliansantii","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","7039267630516421637","7448292823174202158","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/0930f1bd75530b59eef96d889771ceca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4d25fa2a&x-expires=1763848800&x-signature=7MehELRIFPZx%2Fo17l6RGLEyOy54%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Saw it too last night in CT looked like a green fairy swoop to me","14","15","2024-12-14T13:22:28.000Z","histenacious1","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","7121839161520882734","7448257250793685806","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7322248748950634542~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=94d1f6b0&x-expires=1763848800&x-signature=W8G2%2BgkWgfFhyf4rpGBd2UcMrhI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"they're saying the drones are ours and they're looking for/trying to get info on these orbs","97","15","2024-12-14T10:49:49.000Z","hue_go_girl","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6815648819608044549","7448217814844277534","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b56832c7cc733415e07bddd6af4f03a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=695eb721&x-expires=1763848800&x-signature=oT8ZVntm8M2DDLJq2vnye8QAfL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"why does something like this only happen in the USA and not in Europe😞😞😞","19","17","2024-12-16T09:18:27.000Z","maximuss987","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","10636347","7448936353280803606","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f642ba2bc6e85c373d6cb389ab0ef12e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c73813d7&x-expires=1763848800&x-signature=BBqnCsk6g8wd%2BpH0UwNmBEDvvRM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tengo la certeza que los países que se llaman tercer mundiatas estamos mejor preparados para el fenómeno ovni y ese vídeo es la razón de mi pensar","159","5","2024-12-16T05:02:13.000Z","antonio_r331","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6786404349556884485","7448870435796583173","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7ddfa3b94429432f6a195dca46ac76d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=890f3afd&x-expires=1763848800&x-signature=PCwQpCtLQgpniIpiw5zhfgFOCWE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"project blue beam. what you guys are Seeing are holograms to distract you","49","15","2024-12-16T02:28:05.000Z","jbthecat","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6701224909991838721","7448830798353171208","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5e3919cefbcd7c2746892d7342fd508b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9425d643&x-expires=1763848800&x-signature=ydORXUeA9Lq8%2FdwlEY%2BGCbEwIG0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Panik yok geliyorlar zamanı gelmişti tanışmanın 😇","5","0","2024-12-17T08:54:15.000Z","koray411905","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","139547089138679808","7449301406039737109","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a362419d312e3804ba03b42f12790d51~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=77316d39&x-expires=1763848800&x-signature=cbRvQ4xD5FzGrhbvoqCMUYntzqI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"por qué no lo dicen en las noticias","33","14","2024-12-16T00:54:21.000Z","enriquetavargas88","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6971129958299747334","7448806602725573381","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7335669219595386885~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=57d738d1&x-expires=1763848800&x-signature=AoLHYP0lfTX2fwY28DpFQtbK8lc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Operation psychologique militaire en cours.","8","1","2024-12-16T06:08:17.000Z","olivoii","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","7049109548033344518","7448887274475864854","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/56074d2839feb8fb384c396260399243~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0541ef00&x-expires=1763848800&x-signature=TrI0871Knbi9SF4etUORWbVaMaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"unificación global a través de drones ,hologramas. proyecto blue beam project...control social mediante historia colectiva en base a miedo e incertidumbre para lograr un nuevo orden mundial.","43","7","2024-12-16T03:18:13.000Z","eduardo_2030_","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","7144492592481764358","7448843645338911493","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7144493101896171525~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d0b07f7a&x-expires=1763848800&x-signature=R%2BRjUrJ1P76AQo0SLmmTKusjCm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"propagande. désinformation.","12","0","2024-12-16T03:44:15.000Z","ashaneen15","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6802967984568747014","7448849488188932887","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5aa6323850d0f051516a9d6000ad04a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5924fb00&x-expires=1763848800&x-signature=vjmN6sD6d0MSr36KiObvOPFP2uo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Projet blue beam ?","7","1","2024-12-16T03:47:21.000Z","davraf42","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6964597276157314053","7448850267657552662","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7721909b0a42ba7f7ecb9baa8ba58df6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6b449e8e&x-expires=1763848800&x-signature=FazhAJopauJ1ZdgsytnEIEzqLOE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"proyecto Blue binn 👎 por qué solo en USA 😂","28","7","2024-12-16T02:15:35.000Z","azulindigotiktokmx","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6980555638107751430","7448827550710989574","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a085c7072122e695621da9c981918bc5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0253e2ec&x-expires=1763848800&x-signature=UCLZH1TDUAi7FXXJJ2wpigQmKSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"vu un appareil diforme dans le ciel à reims ce matin ma copine est temointe 😳","9","7","2024-12-15T17:08:20.000Z","nico74371","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","7369526692605789217","7448686457022563094","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=051d9535&x-expires=1763848800&x-signature=2yZAmxdAfWelBdAuXcV%2BaXHezUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Project blue beam","49","19","2024-12-15T14:35:54.000Z","j.got.rackz","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6744143237689672710","7448647172055647019","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e1f44fd91f24d36e4cac89d59c8ddb86~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af0f83ea&x-expires=1763848800&x-signature=y%2Ft3Wv3orH6ZUheoEQwcvpn%2B0vU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I’ve seen multiple “shooting stars”, including one from last night that came straight down from the sky…","15","14","2024-12-14T13:55:38.000Z","biztocrypto","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6775714250906403845","7448265814173598494","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/817cb3039a89c5462a2f629750d3c948~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d3f7848d&x-expires=1763848800&x-signature=afrjyyKvkfPDigHkYKC9AaF9PNo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I saw a lot of shooting stars tonight","10","6","2024-12-14T07:08:52.000Z","sarahsagelo","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6906374119043220486","7448160934725927726","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=051d9535&x-expires=1763848800&x-signature=2yZAmxdAfWelBdAuXcV%2BaXHezUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"The U.S. Congress announces it, and then the show begins.
That's Hilarious.","64","7","2024-12-16T03:07:16.000Z","fernandoabc01","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6792432497600857094","7448840843807064837","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5fe0529430a953aa6a0fa20c767a0c4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c9786b28&x-expires=1763848800&x-signature=tMCszxnT1004k4ZYeqtbg1sezXM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I saw a bright yellow light moving through the sky last night in Stratford and I’ve been seeing multiple “shooting stars” the past week","36","4","2024-12-14T20:54:21.000Z","saddbunnyy","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6917793717969748998","7448373715538150174","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c15ef7a7faa574b993044d008501439f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=96031b71&x-expires=1763848800&x-signature=UegvemDyEMW%2FJE2WwyfTH9NMYpw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Don’t be afraid","18","0","2024-12-14T15:20:35.000Z","natashadawn71","https://www.tiktok.com/@vanessasvirtualdiary/video/7448157033607679278","6931144726956901382","7448287683997172523","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/b7e9b0282d2ba7e21f8562979a1bd7cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c989abbc&x-expires=1763848800&x-signature=wx5zHGCs7Z4mBxmtNED3l%2BqVdNg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","2460","22","2025-10-06T15:36:36.000Z","myo27.8.1987","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","6607976083344277506","7558133066998547220","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/be3f404292d00fff1c61b134b7470fd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ea2e1c5f&x-expires=1763848800&x-signature=rq%2FY%2F659F9jpa9IcAiMmD7XjKho%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"real or cake 2020
real or ai 2025","110","3","2025-10-07T17:07:04.000Z","souelmanzlawi_","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7315753277165405189","7558527459261350664","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d33497b608ca6432a6da351475ecc562~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9bbde215&x-expires=1763848800&x-signature=jItopQaXu5Tk0I0Kc%2F48YokGeas%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","406","3","2025-10-07T06:50:24.000Z","38190122468383n","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7415192653077251077","7558368544569950984","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f3a0fce82acc35a567d1310c64fb6ba2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a264dfa6&x-expires=1763848800&x-signature=X6z98SSqrrB6MGfBeK27cGPYer8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","96","0","2025-10-07T15:45:54.000Z","trustno.one7777","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","6774631437703414789","7558506438311822093","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3a8e41a9083be7e7c726d95bc82c860a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=54695968&x-expires=1763848800&x-signature=DVKXcwBqGrxbluPSDBQRF3WL0Dg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ai","5","0","2025-10-14T12:41:59.000Z","medin1068","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7494582829101646870","7561056716919538454","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3303bd8af60ba266b255a74b9eca8efa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4e1a6c7c&x-expires=1763848800&x-signature=be6xSfgWOae6n%2F%2B4ulIwuMDngwI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"POV “WE ARE VENOM”","5","0","2025-10-15T20:06:08.000Z","darkness_edits377","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7549624401596580869","7561542291216106251","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/495e9e5e58a350a181f460e5bc2ed6b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc51b66e&x-expires=1763848800&x-signature=uCzSQpXP8fcJ415QeZgkOlAVJ9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"people watched to many of this kin guy 😂😂","5","0","2025-10-07T09:44:42.000Z","couchpotato3795","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7420802811557250080","7558413448153924374","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e044f7bfd6c3effa6fbc2e88346ba3e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2e535578&x-expires=1763848800&x-signature=LFiP6q68qMKkqaYlI%2Ba%2BtF67e5Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"its ai dont worry guys","6","0","2025-10-08T15:34:32.000Z","riley14880","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7554425862997853217","7558874693027726103","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/eeb14c42d58ab36cb71c00cd2698f531~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=38f2e66a&x-expires=1763848800&x-signature=qI4rbKf7Wxts05vuVhutBbbUiCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"es ia se nota xd","6","0","2025-10-12T04:30:08.000Z","soy_arly6","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7544635943797130242","7560187683595977494","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/31ad378553cf721f2e71c41a2a46f62d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fa1d0e9f&x-expires=1763848800&x-signature=uWusIDzPGKIbmLZlhpMUJc119do%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"So","5","0","2025-10-12T18:18:51.000Z","mike77180","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7313010406297355307","7560401334547333901","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/456db97e9494a8e34f753a45a9706dc6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f26d657c&x-expires=1763848800&x-signature=ao1THaLtmtqVZXbdodXr6jYR44o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","67","1","2025-10-08T15:00:12.000Z","hot_baby026","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7146619655904560134","7558865871925052178","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8f7b473aa49388922cd90c3422517e9c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=354f1707&x-expires=1763848800&x-signature=HaoycT%2Fkcrm%2BjjDPMxg4WDGHHK8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ia sa se voit directement","5","0","2025-10-11T06:33:05.000Z","olivier.3v1","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7065461874322260997","7559848385189724950","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5de5f6ad7071ed29d0aa864cee3cff40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7a6e5284&x-expires=1763848800&x-signature=E227T5StqZx81Q%2BOHPcEYaIKy6w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"C’est vrai","5","0","2025-10-17T21:52:51.000Z","fftygygygy","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7375987557760271392","7562311958977004310","https://p19-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7375988540129148960~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18a6fbbf&x-expires=1763848800&x-signature=yTaDGKuKWlxnytOUhYcMzvO28x8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"wee are venom","1","0","2025-10-08T22:53:20.000Z","baby.justine15","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7542361742698529810","7558987755146429192","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2d1937cd814210535c139de1381b143~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b8f76c7&x-expires=1763848800&x-signature=YHzY06BXL%2FNDycaYl27xOjsgwaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂😂😂","27","0","2025-10-08T21:13:53.000Z","mamo_rayan12345","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7088042831588344838","7558962120210072327","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/64f984b97850ea7d573bb692e570ba13~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=835b0984&x-expires=1763848800&x-signature=rqwX%2BDY5cafq3xO4pIZTW%2BgUb1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"","73","0","2025-10-07T10:19:50.000Z","man107921","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7477451295739184183","7558422499474998027","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/944f0a103f72d27cb8976b2dfe1c715b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dd60bc46&x-expires=1763848800&x-signature=oXLd6Dl5O6Ef1OgKEJpYoCDCyvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"demasiado editado a tal grado que no moja ni al señor ni la lancha 😅😅😅😅","42","2","2025-10-08T00:47:35.000Z","vane.calderon0","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7210977912644158469","7558646091593663239","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7341520010797875205~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=fc1689aa&x-expires=1763848800&x-signature=hLOZhTGPTx0pwXRgpQvgNqfzTgA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Sigo sin creer en esto","95","10","2025-10-06T16:13:19.000Z","hildayosmer","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7229351082928899077","7558142532010656524","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1cc9d9d21211808df5f1bc83035f4bad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=592ddc3b&x-expires=1763848800&x-signature=hAwIBSyP5Ylq6TcAuF9k6DEpUE8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"trnyta venom nyata🗿","80","3","2025-10-06T18:14:00.000Z","arey30_","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","6929062341808620545","7558173623153869575","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/fc3cf3373bcab52e233b06112d83b2a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12f34bb5&x-expires=1763848800&x-signature=wc%2BnGUa7bJQ%2BvlB%2BWGmngxrxUFo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"enserio no notan q es un vídeo de IA ?","7","1","2025-10-15T16:36:31.000Z","dxmyn3","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","7414578016192545797","7561488277796553480","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/67ec3f8e64e6e5b79371726a9e9344a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8545869&x-expires=1763848800&x-signature=%2B10xqVVfEfDuDfB67dDoK0QIVV0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ça devient n'importe quoi 😩 avec l'IA","26","7","2025-10-07T08:42:09.000Z","gribouille.m","https://www.tiktok.com/@voidtapes_x/video/7558064314196708630","6869097856319538181","7558397293616677654","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b842479b473a09d5704a7e867f23441b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=129a50d1&x-expires=1763848800&x-signature=WbQiCqoooCugJAB6USlHhwlFz74%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
